TIME,CURRENCY,UNIT,STATINFO,Value
1989Q2,Lithuanian litas,National currency (former currencies of the euro area countries),Average,
1989Q2,Luxembourg franc,National currency (former currencies of the euro area countries),Average,43.5002
1989Q2,Latvian lats,National currency (former currencies of the euro area countries),Average,
1989Q2,Maltese lira ,National currency (former currencies of the euro area countries),Average,
1989Q2,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.34221
1989Q2,Portuguese escudo,National currency (former currencies of the euro area countries),Average,172.286
1989Q2,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,
1989Q2,Slovak koruna,National currency (former currencies of the euro area countries),Average,
1989Q3,Austrian schilling,National currency (former currencies of the euro area countries),Average,14.599
1989Q3,Belgian franc,National currency (former currencies of the euro area countries),Average,43.4126
1989Q3,Cyprus pound,National currency (former currencies of the euro area countries),Average,
1989Q3,German mark,National currency (former currencies of the euro area countries),Average,2.07405
1989Q3,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,
1989Q3,Spanish peseta,National currency (former currencies of the euro area countries),Average,129.999
1989Q3,Finnish markka,National currency (former currencies of the euro area countries),Average,4.67861
1989Q3,French franc,National currency (former currencies of the euro area countries),Average,7.01464
1989Q3,Greek drachma,National currency (former currencies of the euro area countries),Average,179.238
1989Q3,Irish pound,National currency (former currencies of the euro area countries),Average,0.777116
1989Q3,Italian lira,National currency (former currencies of the euro area countries),Average,1494.32
1989Q3,Lithuanian litas,National currency (former currencies of the euro area countries),Average,
1989Q3,Luxembourg franc,National currency (former currencies of the euro area countries),Average,43.4126
1989Q3,Latvian lats,National currency (former currencies of the euro area countries),Average,
1989Q3,Maltese lira ,National currency (former currencies of the euro area countries),Average,
1989Q3,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.33861
1989Q3,Portuguese escudo,National currency (former currencies of the euro area countries),Average,173.656
1989Q3,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,
1989Q3,Slovak koruna,National currency (former currencies of the euro area countries),Average,
1989Q4,Austrian schilling,National currency (former currencies of the euro area countries),Average,14.4027
1989Q4,Belgian franc,National currency (former currencies of the euro area countries),Average,42.9678
1989Q4,Cyprus pound,National currency (former currencies of the euro area countries),Average,
1989Q4,German mark,National currency (former currencies of the euro area countries),Average,2.0456
1989Q4,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,
1989Q4,Spanish peseta,National currency (former currencies of the euro area countries),Average,130.809
1989Q4,Finnish markka,National currency (former currencies of the euro area countries),Average,4.75645
1989Q4,French franc,National currency (former currencies of the euro area countries),Average,6.96176
1989Q4,Greek drachma,National currency (former currencies of the euro area countries),Average,184.641
1989Q4,Irish pound,National currency (former currencies of the euro area countries),Average,0.772071
1989Q4,Italian lira,National currency (former currencies of the euro area countries),Average,1507.04
1989Q4,Lithuanian litas,National currency (former currencies of the euro area countries),Average,
1989Q4,Luxembourg franc,National currency (former currencies of the euro area countries),Average,42.9678
1989Q4,Latvian lats,National currency (former currencies of the euro area countries),Average,
1989Q4,Maltese lira ,National currency (former currencies of the euro area countries),Average,
1989Q4,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.30901
1989Q4,Portuguese escudo,National currency (former currencies of the euro area countries),Average,176.554
1989Q4,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,
1989Q4,Slovak koruna,National currency (former currencies of the euro area countries),Average,
1990Q1,Austrian schilling,National currency (former currencies of the euro area countries),Average,14.3522
1990Q1,Belgian franc,National currency (former currencies of the euro area countries),Average,42.5465
1990Q1,Cyprus pound,National currency (former currencies of the euro area countries),Average,
1990Q1,German mark,National currency (former currencies of the euro area countries),Average,2.03873
1990Q1,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,
1990Q1,Spanish peseta,National currency (former currencies of the euro area countries),Average,131.568
1990Q1,Finnish markka,National currency (former currencies of the euro area countries),Average,4.8119
1990Q1,French franc,National currency (former currencies of the euro area countries),Average,6.91456
1990Q1,Greek drachma,National currency (former currencies of the euro area countries),Average,192.273
1990Q1,Irish pound,National currency (former currencies of the euro area countries),Average,0.76821
1990Q1,Italian lira,National currency (former currencies of the euro area countries),Average,1512.43
1990Q1,Lithuanian litas,National currency (former currencies of the euro area countries),Average,
1990Q1,Luxembourg franc,National currency (former currencies of the euro area countries),Average,42.5465
1990Q1,Latvian lats,National currency (former currencies of the euro area countries),Average,
1990Q1,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.400428
